handle,username,timestamp,content,topic,language,economic_policy,social_policy,economic_policy_rounded,social_policy_rounded
@TomaMomirovic,Tomislav Momirovic,2021-05-23T11:01:04.000Z,"Sa gradonačelnikom @VucevicM obišao sam luku #NoviSad i rekonstruisani rečni putnički terminal, koji je obnovila kompanija @DP_World.Rekonstrukcija putničkog terminala predstavlja prvi korak u izgradnji novosadske luke, kojom ćemo turiste i privrednike, privući u Novi Sad #MGSI",amerika,und,0.1,0.4,0.0,0.5
@NesaStefanovic,Небојша Стефановић,2021-08-05T16:30:06.000Z,"Република Србија и САД имају узлазни тренд билатералних односа, а њихов традиционално најперспективнији део је сарадња у области одбране. Наша земља високо вреднује досадашњу сарадњу у виду заједничких војних вежби и обука, као и донације америчке стране за наш систем одбране.",amerika,sr,0.5,0.8,0.5,1.0
@ZoranT11,Zoran Tomić,2022-01-28T20:26:02.000Z,"Pa ko je više podelio Srbiju nego žuti tajkuni!? Delio sudije i tužioca 2009. godine na podobne i nepodobne, građane na one sa i bez žute partijske knjižice, a u svojim redovima kreirao tajkunčiće koji delili Srbiju kao plen...sad bi ste ponovo...Neće moći!!!",amerika,und,0.5,0.7,0.5,0.5
@ZoranT11,Zoran Tomić,2022-02-09T13:09:22.000Z,"Odlično je objasnio kolega @TerzicMilos1 ko je kandidat ""Ujedinjene Tajkunske Srbije"" za predsednika. General koji je svoju misiju razaranja Srbije započeo, a sad se kandiduje da je dovrši. Neće narod dozvoliti jer Srbiji ne trebaju uništitelji, već graditelji kao što je @avucic.",amerika,und,0.5,0.7,0.5,0.5
@MarijanNSS,Marijan Rističević,2022-02-04T20:25:22.000Z,"Kako on sad misli da sa svojom organizacijom izađe na izbore kada je po zakonu POLITIČKOM SUBJEKTU ZABRANJENO DA PRIMA NOVAC IZ INOSTRANSTVA, član 12. Zakona o finansiranju političkih aktivnosti?!",amerika,und,0.4,0.8,0.5,1.0
@ZoranT11,Zoran Tomić,2022-02-04T14:57:17.000Z,"Na koji klub je sad bacio pik? Putuje po svetu samo kad isprazni svoje koferče pa ili ide da dopuni sa tajnih računa ili da ""uloži"" u neku svoju novu zanimaciju, pošto mu je narod svojim glasovima na izborima zabranio da se narodskim parama zanima po Srbiji, a to ga boli neviđeno",amerika,und,0.5,0.7,0.5,0.5
@AcaSapic,Aleksandar Šapić,2022-03-04T12:09:39.000Z,"Hvala gospodine Jankoviću na poređenju, ali to neće promeniti moju pristojnost u komunikaciji i poštovanju kako Vas, tako i svakog drugog mog političkog konkurenta.
A da li sam neke stvari od Vas očekivao, priznajem da nisam, ali to je sad manje važno.
Srećno na izborima.",amerika,und,0.0,0.4,0.0,0.5
@ZoranT11,Zoran Tomić,2022-02-21T08:04:15.000Z,"Sad okrećete ploču, pa se vraćate staroj priči. Neće vam proći takve obmane, jer laž se ne možete održati dugo, istina na kraju uvek pobedi. Za razliku od vas, mi se lažima ne bavimo, već interesom naroda, radom i delima. Dela govore, a narod to jedino ceni!!!",amerika,und,0.5,0.7,0.5,0.5
@ZoranT11,Zoran Tomić,2022-01-19T20:44:12.000Z,"Mržnja blokira zdrav razum u njihovim mozgićima. Pre nisu bili ništa bolji, jer su vladali strahom, a sad su podivljali, jer ne mogu da pljačkaju za gazdu i onda nema apanaže.",amerika,und,0.5,0.7,0.5,0.5
@ZoranT11,Zoran Tomić,2022-02-26T09:29:50.000Z,"Vuk dlaku menja ali ćud nikad. Da neko skuplja kajmak, kako ovaj propali žuti politikant kaže, ništa od navedenog ne bi ni imali. Zapravo to je slika Srbije dok je njegova tajkunska stranka vladala. Sad bi ponovo da ubire kajmak, jer je kasa puna i svega ima...Neće moći!!!",amerika,und,0.5,0.7,0.5,0.5
@ZoranT11,Zoran Tomić,2022-01-23T16:54:50.000Z,"Revanšizam ne bira nad kim će biti sproveden...osim nad onim ko ga zagovara...to je definicija po Aleksiću i Jeremiću, tako da...ima Jeremić još pajtosa po svetu poput Patrika Ho-a. Neka se spreme Đilas i Šolak sad...",amerika,und,0.5,0.7,0.5,0.5
@MarijanNSS,Marijan Rističević,2022-02-28T21:47:10.000Z,"Rat se vodi ozmeđu Rusije i NATO pakta s tim što NATO troši Ukrajince. Ne interesije SAD i zapadne zemlje Ukrajina već Rusija i želja da se domognu i eksploatišu rudna bogastva Rusije.
Da je razore poput Libije Iraka i politički koriste fragmente. Rusija će zato ići do kraja.",amerika,und,0.4,0.8,0.5,1.0
@ZoranT11,Zoran Tomić,2022-02-27T19:30:04.000Z,"Srbija se jeste promenila na bolje. Vidite i sami koliko se ulaže u zdravstvo, puteve, fabrike...Jedino se vi niste promenili. Ostali ste isti samo sad služite novom gazdi tajkunu koji vas je i zadužio. Videli smo kako menjate Srbiju i takvu Srbiju građani ne žele!",amerika,und,0.5,0.7,0.5,0.5
@MarijanNSS,Marijan Rističević,2022-03-01T23:10:03.000Z,"Evo EU će sa ovo dvoje da postane ""super sila"". 
Oni bre ni za Mesnu zajednicu nisu. 
Evo i ja mislim da Slovenija treba da uvede sankcije SAD!",amerika,und,0.4,0.8,0.5,1.0
@adv_djukanovic,Владимир Ђукановић,2022-03-01T07:00:32.000Z,"Значи, овако бестидно се правда то што америчка амбасада у Србији поставља на свом профилу слику Србије без Косова и Метохије. Пронашли су фотографију руског генерала коју први пут видим у животу и који је и могао и није могао да зна каква је картамиза њега. Имате ли стида?",amerika,sr,0.8,0.9,1.0,1.0
@MarijanNSS,Marijan Rističević,2022-02-28T22:24:38.000Z,"Ambasadore a da osudimo  SAD i NATO pakt za varvarsko razaranje SRJ, Srbije, Iraka, Libije, Sirije, Avganistana?
A da osudite bombardovanje RTS, mostova, rafinerija, autobusa, vozova, energetskih objekata, bolnica, ambasade Kine, civilnih kuća u Aleksincu, Nišu...",amerika,und,0.4,0.8,0.5,1.0
@MarijanNSS,Marijan Rističević,2022-02-27T11:27:57.000Z,"Pa od 2014. su bili na usluzi EU i SAD i tako su napredovali ali prema nazad. 
Problem je što su nasilno smenili demokratsko izabranog predsednika, ukinuli ruski jezik, žive spalili na desetine Rusa... Sad kusaju...",amerika,und,0.4,0.8,0.5,1.0
@MarijanNSS,Marijan Rističević,2022-02-27T19:46:25.000Z,Kod  tvojih osam pratilaca. A sad . . ..,amerika,und,0.4,0.8,0.5,1.0
@MarijanNSS,Marijan Rističević,2022-02-27T13:25:48.000Z,"To sa EU neće ići lako, ne zbog nas, već zbog Nemačke, SAD i Britanije.",amerika,und,0.4,0.8,0.5,1.0
@MarijanNSS,Marijan Rističević,2022-02-28T00:17:26.000Z,"Mislim fa NATO treba da shvati da više nisu sami na planeti. Da više nije dovoljno  angažovati CNN kao medijskog sponzora ratnih akcija  koje predvode SAD.
Treba da uvaže i bezbednosni interes Rusije i da se o tome dogovore da ne troše Ukrajince. To je put ka miru.",amerika,und,0.4,0.8,0.5,1.0
@MarijanNSS,Marijan Rističević,2022-03-03T14:56:41.000Z,Ajd sad polako u ..,amerika,und,0.4,0.8,0.5,1.0
@MarijanNSS,Marijan Rističević,2022-03-03T07:39:30.000Z,"I, šta je pisac hteo da kaže. Uveli su cenzuru a sad .... . .... ........!",amerika,und,0.4,0.8,0.5,1.0
@MarijanNSS,Marijan Rističević,2022-02-27T08:40:22.000Z,Vi ste davanjem vazdušnog prostora NATO paktu za bombardovanjem Srbije postali i sami agresor. A sad ste u Prknu.,amerika,und,0.4,0.8,0.5,1.0
@MarijanNSS,Marijan Rističević,2022-02-27T22:37:40.000Z,"A što bi potpisali?
Po Vama da smo potpisali ne bi SAD izmislile Račak i ne bi nas bombardovali?",amerika,und,0.4,0.8,0.5,1.0
@NovaStranka,Nova stranka,2022-03-01T17:07:14.000Z,.@ArisMovsesijan za Kurir TV: Logično je da sad bude većih pritisaka #AjmoLjudi,amerika,und,0.4,-0.5,0.5,-0.5
@PartizanusV,"Prof. dr Vladimir Vuletić, #CNB",2022-02-26T21:52:34.000Z,"""Ali, evo, sad se kunem!""",amerika,und,0.3,0.5,0.5,0.5
@SutanovacDragan,Šutanovac Dragan,2022-03-02T23:18:34.000Z,"Sad se podsetiš gde imaš rodbinu, prijatelje… i ogromna većina u zelenom.",amerika,und,0.4,-0.1,0.5,0.0
@demokrate,Demokratska stranka,2022-03-04T07:21:11.000Z,Novi Sad ,amerika,et,0.4,-0.7,0.5,-0.5
@BoskoObradovic,Бошко Обрадовић,2022-03-03T06:25:31.000Z,"Да ли би америчка држава и војска немо посматрале како се у Канади успоставља нови нацистички и антиамерички режим иза кога стоји Русија, који служи да опколи границе САД и убија Американце који живе у Канади? Да ли би ћутали и не би се мешали? Не верујем. Јер то није нормално.",amerika,sr,0.4,0.8,0.5,1.0
@SasaRadulovich,Saša Radulović,2022-02-27T15:35:13.000Z,"Практично сви политичари су без икаквог озбиљног радног и животног искуства у реалном сектору. Преко странке сваки Грчић мисли да може да буде директор ЕПС-а, Ђурић да може да буде амбасадор у Америци, Стафановић и Вулин да могу да буду министри војске и полиције. Зато пропадамо.",amerika,sr,0.2,0.6,0.0,0.5
@SutanovacDragan,Šutanovac Dragan,2022-02-26T19:05:45.000Z,Malo je poznato da je Čečenija najveći kontributor ISISa a sad bi malo da ubijaju po Ukrajini.,amerika,und,0.4,-0.1,0.5,0.0
@SutanovacDragan,Šutanovac Dragan,2022-03-03T22:21:03.000Z,Sad će da kažu da sam ih sve istopio. ,amerika,und,0.4,-0.1,0.5,0.0
@SasaRadulovich,Saša Radulović,2022-02-28T17:13:03.000Z,У Америци се то зове swing voters. Они одлучују сваке изборе. На српском немао израз за њих и најближе је: меки гласачи власти и апстиненти.,amerika,sr,0.2,0.6,0.0,0.5
@SutanovacDragan,Šutanovac Dragan,2022-02-27T16:30:47.000Z,"Ne, idu uredjene zemlje koje im otvaraju bolje životne perpektive. Interesantno je da se Rusi sele u Ameriku a nisam čuo da se Amerikanci sele u Rusiju, isto važi i za zemlje EU, NATO.",amerika,und,0.4,-0.1,0.5,0.0
@SutanovacDragan,Šutanovac Dragan,2022-03-03T11:28:25.000Z,Koji stav? Jesu nam uvodili sankcije pa smo im mi oprostili? Sad smo se razdužili i oni ako imaju prijateljski odnos odlično razumeju da je jučerašnje glasanje bilo jedino moguće. A ako su hteli da budemo kao Sev Koreja i Sirija onda ne treba da gajimo iluzije o prijateljstvu.,amerika,und,0.4,-0.1,0.5,0.0
@SutanovacDragan,Šutanovac Dragan,2022-02-26T22:37:45.000Z,"Pa realno su ‘44. ušli u Bgd, sad teško u Moskvu.",amerika,und,0.4,-0.1,0.5,0.0
@SutanovacDragan,Šutanovac Dragan,2022-03-01T22:52:00.000Z,"A kako je moguće da ne znaju čamac da naprave? Ameri napraviše 12-13 do sad, neke penzionisali.
Ono za sajlu ti je dobro zapažanje samo neubesljivo, ima do sedam sajli i nemoguce je da ne uhvati ni jednu ako zna da sleti.",amerika,und,0.4,-0.1,0.5,0.0
@SutanovacDragan,Šutanovac Dragan,2022-03-02T23:25:05.000Z,"Misliš zahvaljujući združenom delovanju vlasti i opozicije…
Pusti sad to. Nezgodna tema, optužiće te da radiš za AVa.",amerika,und,0.4,-0.1,0.5,0.0
@SutanovacDragan,Šutanovac Dragan,2022-02-27T20:54:59.000Z,"Tako što nismo svi gledali početak utakmice, tako što smo videli samo deo koreografije… verujem da ni sad ne znaš kako je to izgledalo. ",amerika,und,0.4,-0.1,0.5,0.0
@SutanovacDragan,Šutanovac Dragan,2022-02-27T19:41:27.000Z,Pa i ovde piše da nikad nisu date pismene garancije i da ih je Putin sad tražio.,amerika,und,0.4,-0.1,0.5,0.0
@SutanovacDragan,Šutanovac Dragan,2022-03-02T16:25:53.000Z,"Prevage nema bez vraćanja onih koji su glasali za Borisa pa otišli i sad gledaju provladine medije. Ubedjivati ubedjene je zaludan posao. 
Djindjić je išao u Minimaxoviziju na Politiku.",amerika,und,0.4,-0.1,0.5,0.0
@SutanovacDragan,Šutanovac Dragan,2022-02-27T20:00:21.000Z,"Interesantno, sve citiraš osim državnog sekretara Bejkera. Sad je ambasador bolji izvor od Bejkera koji je “has denied that any such promise was ever made”.",amerika,und,0.4,-0.1,0.5,0.0
@WhistlerDick,Sergej Trifunović,2021-01-10T12:43:07.000Z,E jbg sad.,amerika,pt,0.1,-1,0.0,-1.0
@SlobodaIPravda,Stranka slobode i pravde,2021-04-05T12:31:37.000Z,"Sad ga vidiš, sad ne vidiš!",amerika,lt,-0.5,0,-0.5,0.0
@DraganDjilas,Dragan Djilas,2022-02-06T17:00:00.000Z,"Hajde, spinujte sad ovo, gospodo.
I ne izmišljajte da neko napada ljude iz Srpske. Mi govorimo o krađi izbora.https:///ekskluzivno-novi-snimak-uvoza-biraca-iz-srpske-na-novom-beogradu-video/…",amerika,und,0.3,-0.5,0.5,-0.5
@SlobodaIPravda,Stranka slobode i pravde,2022-02-18T09:07:51.000Z,Promena iz korena počinje sad!,amerika,und,-0.5,0,-0.5,0.0
@DraganDjilas,Dragan Djilas,2020-03-13T23:24:44.000Z,"""Amerika, ZA RAZLIKU OD SRBIJE, nema dovoljno testova za koronu"". 
Vi zaista niste normalni.",amerika,und,0.3,-0.5,0.5,-0.5
@DraganDjilas,Dragan Djilas,2020-11-10T20:30:03.000Z,"(Koji je sad ovaj!?)

Čoveče, ja nisam tu! Nisam učestvovao na izborima! Nisam poslanik! 
NISAM U SALI!!!",amerika,und,0.3,-0.5,0.5,-0.5
@MarinikaTepic,Marinika Tepić,2022-01-29T15:25:47.000Z,"Ko je to Vučiću izvukao uši?!

Do juče ukidali žreb za predsedničke da bi kandidati dobili mesto/broj na listiću na osnovu
KO PRVI preda listu = Vučić,
a ne po žrebu = kao oduvek.

Kad, jutros obrt,Dačić kaže pa da, menjali smo, ali Vučić je sad “odustao od toga” i ostaje žreb.",amerika,und,0.1,-0.4,0.0,-0.5
@DraganDjilas,Dragan Djilas,2021-04-15T20:11:07.000Z,"I šta ćemo sad? 
Gde nestadoše svi koji su govorili da Marinika laže?
Čak se i Vučić pere od svega.
I on zna da je istina. I zna da je osim Selakovića, policajac Stanković prijavio imena još nekoliko kompletnih idiota koji su zvali, slali poruke, obećavali, pretili zbog Savamale.",amerika,und,0.3,-0.5,0.5,-0.5
@MarinikaTepic,Marinika Tepić,2021-07-23T10:12:07.000Z,"Dragi svi,

Dođite da se upoznamo, čujemo jedni druge i ujedinjeni stignemo do
Plana za Dan posle!

Petak - Beograd
Subota - Ruma
Nedelja - Novi SadPonedeljak - Beograd
Utorak - Kragujevac
Sreda - Niš

Vidimo se!
Do pobede!",amerika,und,0.1,-0.4,0.0,-0.5
@MarinikaTepic,Marinika Tepić,2020-10-27T15:41:28.000Z,"I evo ga! 
Još 577 miliona razloga zašto Anu briga što je fikus premijerka!
Sve dok puni džepove bratove firme Asseco.Sad i preko ministarstva za RAD i ZAPOŠLJAVANJE
dok radnike na najtežim poslovima tretiraju kao bube,a Srbija nam se prazni jer se za zapošljavanje uči nemački!",amerika,und,0.1,-0.4,0.0,-0.5
@MarinikaTepic,Marinika Tepić,2020-08-24T11:00:48.000Z,"Tužilaštvo, da vas vidim sad!

Šah-mat za sve laži Telekoma i vlasnika ""Kurira"" Igora Žeželja!

Evo ugovora kako je 38 mln evra naših para Telekom dao Žeželju kroz fiktivni ugovor, da veliča Vučića, satanizuje kritičare i održava medijski mrak!

Cela KZN:http://",amerika,und,0.1,-0.4,0.0,-0.5
